1172	AND	1690
1173	NOT	4083
1178	NOT	4084
1184	NOT	1395
1185	NAND	1553
1186	NOT	1396
1187	NOT	1397
1188	NOT	1398
1189	NOT	1399
1190	BUFF	3812	3839
1195	BUFF	4085
1200	NOT	4086
1205	NOT	4087
1210	NOT	1422
1211	NOT	1423
1212	NOT	1424
1213	NOT	1425	2153	2154
1214	NOT	1426
1215	NOT	1427
1216	NAND	4088
1219	BUFF	4089
1222	BUFF	4090
1225	BUFF	4091
1228	BUFF	2531	2710
1231	BUFF	4092
1234	BUFF	4093
1237	BUFF	4094
1240	BUFF	3864	3869
1243	BUFF	2710	2784
1246	BUFF	4095
1249	NOT	1440
1250	NOT	1441	2610	2636
1251	BUFF	1032	1034
1254	BUFF	1033	1034
1257	BUFF	2729	2738
1260	BUFF	4096
1263	BUFF	4097
1266	BUFF	4098
1269	NOT	4099
1275	AND	1449
1276	AND	1450
1277	BUFF	4100
1302	OR	2931
1351	NAND	1222	1502	3035	3044
1352	NAND	1506
1353	NAND	1506
1354	NAND	1510
1355	NAND	1510	3007	3030	3035	3036	3037
1395	NAND	1553
1396	NAND	1557
1397	NAND	1557
1398	NAND	1561
1399	NAND	1561
1422	NAND	1578
1423	NAND	1578
1424	NAND	1585
1425	NAND	1585
1426	NAND	1582
1427	NAND	1582
1440	NAND	1588
1441	NAND	1588
1448	NOT	4101
1449	NOT	1591
1450	NOT	1591
1451	AND	1596
1452	AND	1596
1453	AND	1596
1454	AND	1600
1455	AND	1600
1456	AND	1600
1457	AND	1606
1458	AND	1606
1459	AND	1606
1460	AND	1612
1461	AND	1612	1818	1894	1932	1951
1462	AND	1612
1463	AND	1615
1464	AND	1615	1816	1897	1933	1960
1465	AND	1615
1466	AND	1619
1467	AND	1619	1817	1934	1957
1468	AND	1619
1469	AND	1624
1470	AND	1624	1885	1935	1966	2154
1471	AND	1624
1472	AND	1628
1473	AND	1628	1888	1963	2156
1474	AND	1628
1475	AND	1631
1476	AND	1631
1477	AND	1496	1631	1784	1909
1478	AND	1634
1479	AND	1634
1480	AND	1634
1481	AND	1637	1785	1908
1482	AND	1637
1483	AND	1637
1484	AND	1642
1485	AND	1642
1486	AND	1499	1642	1784	1908
1487	AND	1647
1488	AND	1647
1489	AND	1647
1490	AND	1651	1785	1909
1491	AND	1651
1492	AND	1651
1493	AND	1656
1494	AND	1656
1495	AND	1513	1516	1656
1496	NOT	4102
1499	NOT	4103
1502	NAND	4104
1506	NAND	4105
1510	NAND	4106
1513	BUFF	2033	2158
1516	BUFF	4107
1519	NOT	2302
1520	NOT	2304
1521	NOT	1776	1784	2306
1522	NOT	2308
1523	NOT	2310
1524	NOT	2312
1525	NOT	1777	1785	2314
1526	NOT	2316
1527	NOT	2318
1528	NOT	2320
1529	AND	1708	2028	2032
1530	AND	1708
1531	AND	1708
1532	AND	1676
1533	AND	1676	2029	2033
1534	AND	1676
1535	AND	1681
1536	AND	1681
1537	AND	1681
1538	AND	1686
1539	AND	1686
1540	AND	1686
1541	AND	1690
1542	AND	1690
1543	AND	1690
1544	AND	2052
1545	AND	2055
1546	AND	2058
1547	AND	2061
1548	AND	2064
1549	AND	2067
1550	AND	2070
1551	AND	2073
1552	AND	2076
1553	NAND	2971	3876
1557	NAND	4108
1561	NAND	4109
1564	AND	2079
1565	AND	2095
1566	AND	2098
1567	AND	2101
1568	AND	2104
1569	AND	2107
1570	AND	2110
1571	AND	2034
1572	NOT	2329
1573	NOT	2331
1574	NOT	2333
1575	NOT	2335
1576	NOT	2337
1577	NOT	2339
1578	NAND	4110
1581	NOT	1809
1582	NAND	4111
1585	NAND	4112
1588	NAND	4113
1591	AND	4114
1596	OR	4115
1600	OR	4116
1606	OR	4117
1612	OR	4118
1615	OR	4119
1619	OR	4120
1624	OR	3500	3540
1628	OR	3517	3543
1631	OR	1146	1168	1169	1170	1171	1172	1530	1533	1536	1539	1542
1634	OR	4121
1637	OR	4122
1642	OR	4123
1647	OR	4124
1651	OR	4125
1656	OR	4126
1676	OR	4127
1681	OR	4128
1686	OR	4129
1690	OR	4130
1708	OR	4131
1726	BUFF	4132
1770	NOT	4133
1773	NOT	4134
1776	NOT	1908
1777	NOT	1795	1909	2042	2178
1778	BUFF	4135
1781	BUFF	2043	2177
1784	AND	2030
1785	AND	2031
1795	NOT	1801	1804
1798	NOT	2837	2839
1801	BUFF	4136
1804	BUFF	4137
1807	NOT	2694
1808	NOT	1939
1809	NAND	2046
1810	NOT	1940	2041	2043
1811	NOT	1941
1813	AND	3546
1814	AND	2496
1815	AND	1969
1816	NOT	4138
1817	NOT	4139
1818	NOT	4140
1819	NOT	4141
1820	NOT	4142
1821	NOT	4143
1822	AND	1970
1823	AND	1971
1824	BUFF	4144
1827	NOT	4145
1830	AND	2521	2970	3826
1831	AND	2266	3137	3140	3450	3453
1832	AND	2269
1833	NOT	4146
1836	NOT	3050	3053	3054	3055	3056
1841	NOT	4147
1848	BUFF	4148
1852	BUFF	4149
1856	BUFF	4150
1863	BUFF	4151
1870	BUFF	4152
1875	BUFF	4153
1880	BUFF	4154
1885	NAND	3296	3352
1888	NAND	4155
1891	BUFF	3291	3340
1894	AND	4156
1897	NOT	4157
1908	AND	2030
1909	AND	2031
1910	AND	2052
1911	AND	2055
1912	AND	2058	3068	3069	3070	3071
1913	AND	2061
1914	AND	2064
1915	AND	2067
1916	AND	2070
1917	AND	2073
1918	AND	2076
1919	NOT	2172
1928	AND	2079
1929	AND	2095
1930	AND	2098
1931	AND	2101
1932	AND	2104
1933	AND	2107
1934	AND	2110
1935	AND	2034
1936	BUFF	4158
1939	NAND	2046	3570	3588
1940	NAND	2049
1941	NAND	2049	3569	3585
1942	BUFF	4159
1945	BUFF	3312	3386
1948	BUFF	4160
1951	BUFF	3306	3374
1954	BUFF	4161
1957	BUFF	4162
1960	BUFF	4163
1963	BUFF	4164
1966	BUFF	663	744
1969	OR	1231	3053	3064
1970	NOT	4165
1971	NOT	667	753
2010	BUFF	4166
2012	BUFF	1205	1932	1933	1934	1935
2014	BUFF	4167
2016	BUFF	4168
2018	BUFF	1568	1569	1570	1571
2020	BUFF	4169
2022	BUFF	4170
2028	NOT	2157
2029	NOT	2158
2030	NOR	2219
2031	NOR	2219
2032	AND	2297
2033	AND	2298
2034	OR	2750
2040	NOT	2177
2041	NOT	2178
2042	AND	2327
2043	AND	2328
2046	NAND	4171
2049	NAND	4172
2052	OR	4173
2055	OR	4174
2058	OR	4175
2061	OR	4176
2064	OR	4177
2067	OR	705	768
2070	OR	1254	3060	3071	3215	3218
2073	OR	4178
2076	OR	1257	3216	3219
2079	OR	4179
2095	OR	4180
2098	OR	4181
2101	OR	4182
2104	OR	582	613
2107	OR	2364	2504
2110	OR	2365	2503
2113	AND	4183
2119	NOT	2250
2120	NAND	4184
2125	AND	3780
2126	AND	2266	2619	2620
2127	AND	2269
2128	NOT	4185
2135	NOT	4186
2141	NOT	2697	2774
2144	NOT	2698	2773
2147	NOT	4187
2150	NOT	4188
2153	AND	2291
2154	AND	2200	2291	2579
2155	AND	2294
2156	AND	2294
2157	AND	2297
2158	AND	2298
2171	NOT	2322
2172	NAND	2374	2417	2726
2173	NOT	2323
2174	NOT	2324
2175	NOT	2325
2176	NOT	2326
2177	AND	2327	2699	2776
2178	AND	2328
2185	BUFF	4189
2188	BUFF	4190
2191	BUFF	4191
2194	NOT	4192
2197	NOT	3072	3176
2200	NOT	2453	3073	3175
2201	BUFF	4193
2204	BUFF	4194
2207	BUFF	2706	2963
2210	BUFF	2880	2881
2213	BUFF	4195
2216	BUFF	4196
2219	NAND	4197
2234	NOT	2354
2235	NOT	2355	2375	3286
2236	NOT	2356
2237	NOT	2357
2250	AND	4198
2266	OR	4199
2269	OR	4200
2291	OR	3488	3489
2294	OR	3418	3555
2297	NOR	2484
2298	NOR	2484
2300	NOT	2400
2301	NOT	2664
2302	NAND	2544	3420	3556
2303	NOT	2407
2304	NAND	2545
2305	NOT	2408
2306	NAND	2546
2307	NOT	2409	3492	3493
2308	NAND	2547
2309	NOT	2410
2310	NAND	2548	3422	3557
2311	NOT	2411
2312	NAND	2549
2313	NOT	2412
2314	NAND	2550
2315	NOT	2413	3691	3692
2316	NAND	2551
2317	NOT	2414
2318	NAND	2552	3494	3728
2319	NOT	2415
2320	NAND	2553
2321	NOT	2416
2322	NAND	2417
2323	NAND	2421	3693	3694
2324	NAND	2421
2325	NAND	2425
2326	NAND	2425	3496	3729
2327	NOR	2493
2328	NOR	2493
2329	NAND	2563
2330	NOT	2428
2331	NAND	2564	3629	3630
2332	NOT	2429
2333	NAND	2565
2334	NOT	2430	2645	3695
2335	NAND	2566
2336	NOT	2431
2337	NAND	2567
2338	NOT	2432
2339	NAND	2568	3631	3632
2340	NOT	2433
2354	NAND	2490
2355	NAND	2490	3501	3502
2356	NAND	2487
2357	NAND	2487
2358	AND	2496	3430	3563
2359	NOT	4201
2364	NOT	2503
2365	NOT	2504
2366	NOT	2618	3432	3564
2367	NOT	2619
2368	BUFF	4202
2372	NOT	2510
2373	NOT	2511
2374	NOT	2629	3434	3565
2375	NOT	3195
2376	NOT	3598
2377	NOT	4203
2382	BUFF	3436	3566
2386	AND	2521
2387	BUFF	3509	3510
2388	BUFF	4204
2389	BUFF	4205
2390	BUFF	3438	3567
2391	BUFF	4206
2395	NOT	3511	3512
2400	NAND	2652
2403	NOT	3633	3716	3717
2406	NOT	2528	3513	3741
2407	NAND	2544
2408	NAND	2545
2409	NAND	2546
2410	NAND	2547
2411	NAND	2548	3718	3719
2412	NAND	2549
2413	NAND	2550
2414	NAND	2551	3515	3742
2415	NAND	2552
2416	NAND	2553
2417	NAND	4207
2421	NAND	4208
2425	NAND	4209
2428	NAND	2563
2429	NAND	2564
2430	NAND	607	900	2565
2431	NAND	2566
2432	NAND	2567
2433	NAND	2568
2434	BUFF	4210
2437	BUFF	4211
2440	BUFF	4212
2443	BUFF	610	905
2446	BUFF	611	904
2449	BUFF	4213
2452	NOT	2579
2453	NAND	2703
2454	BUFF	734	998
2457	BUFF	4214
2460	BUFF	4215
2463	BUFF	4216
2466	BUFF	4217
2469	NOT	4218
2472	BUFF	4219
2475	BUFF	4220
2478	BUFF	4221
2481	BUFF	4222
2484	NAND	4223
2487	NAND	1144	1355
2490	NAND	1145	1354
2493	NAND	4224
2496	OR	4225
2503	NAND	2613
2504	NAND	2613
2510	NAND	2624
2511	NAND	2624
2521	OR	4226
2528	NAND	1811	1940	2652
2531	NOT	4227
2534	NOT	4228
2537	BUFF	4229
2540	BUFF	4230
2544	NAND	2674
2545	NAND	2673
2546	NAND	2301	2672	2747
2547	NAND	2671
2548	NAND	2670
2549	NAND	2669
2550	NAND	2668
2551	NAND	1519	2407	2667
2552	NAND	2666
2553	NAND	2665
2563	NAND	2680
2564	NAND	2679
2565	NAND	2678
2566	NAND	2677
2567	NAND	1521	2409	2676
2568	NAND	2675
2579	NAND	2703
2603	BUFF	4231
2607	AND	1526	2414	2894
2608	AND	2895
2609	AND	2896
2610	AND	2316	2317	2897
2611	AND	2898
2612	AND	2899
2613	NAND	4232
2617	NOT	2719
2618	NAND	2318	2319	2796
2619	NAND	2800
2620	NOT	2720
2621	NOT	4233
2624	NAND	4234
2628	NOT	2726
2629	NAND	2806
2630	NOT	3597
2631	AND	2171	2172	2914
2632	AND	2915
2633	AND	2918
2634	AND	1919	2322	2919
2635	AND	2920
2636	AND	2921
2638	NOT	4235
2643	BUFF	4236
2644	BUFF	4237
2645	NOT	3630
2646	NOT	4238
2652	NAND	2743
2655	NOT	2234	2355	3632
2656	NOT	3662
2659	BUFF	4239
2663	NOT	2747
2664	NAND	2826
2665	NOT	2236	2357	2748
2666	NOT	2748
2667	NOT	2748
2668	NOT	2237	2356	2748
2669	NOT	2748
2670	NOT	2749
2671	NOT	2749
2672	NOT	2749
2673	NOT	2749
2674	NOT	2749
2675	NOT	1184	1185	2750
2676	NOT	2751
2677	NOT	2751
2678	NOT	650	1395	2751
2679	NOT	2751
2680	NOT	2751
2681	NOT	4240
2684	NOT	4241
2687	BUFF	4242
2690	BUFF	4243
2693	NOT	2760
2694	NAND	1189	1398	2841
2695	NOT	2771
2696	NOT	2772
2697	NOT	2773
2698	NOT	2774
2699	NOT	1249	1441	2775
2700	NOT	2776
2701	NOT	2777
2702	NOT	1250	1440	2778
2703	NAND	4244
2706	NOT	2881
2707	NOT	2781
2708	NOT	2782
2709	AND	2707	2782	2783
2710	AND	2784
2719	NAND	2796	3289	3333
2720	NAND	2800
2726	NAND	2806
2729	BUFF	4245
2738	BUFF	2329	2330
2743	NOT	1573	2429	2817
2747	NAND	2826
2748	AND	2829
2749	AND	2829
2750	AND	2830
2751	AND	1574	2430	2830
2760	NAND	2841
2761	BUFF	4246
2766	BUFF	4247
2771	NAND	2877
2772	NAND	2877
2773	NAND	2874
2774	NAND	2874
2775	NAND	1577	2433	2885
2776	NAND	2885
2777	NAND	2882
2778	NAND	2339	2340	2882
2781	NAND	2888
2782	NAND	2888
2783	OR	2891
2784	OR	2891
2789	AND	2898
2790	AND	2899
2791	AND	2900
2792	AND	2901
2793	NOT	4248
2796	NAND	4249
2800	NAND	4250
2803	NOT	4251
2806	NAND	4252
2809	AND	2914
2810	AND	2915
2811	AND	2916
2812	AND	2917
2817	AND	4253
2820	BUFF	4254
2826	NAND	4255
2829	AND	2931
2830	AND	2931
2831	BUFF	4256
2837	NOT	2938
2838	NOT	2939
2839	AND	3047
2840	AND	3048
2841	NAND	4257
2844	BUFF	4258
2854	BUFF	4259
2859	BUFF	4260
2869	BUFF	4261
2874	NAND	4262
2877	NAND	4263
2880	NOT	2963
2881	NAND	3076
2882	NAND	4264
2885	NAND	4265
2888	NAND	4266
2891	NAND	4267
2894	AND	2972
2895	AND	2975
2896	AND	2978
2897	AND	2981
2898	OR	2984
2899	OR	2985
2900	AND	2986
2901	AND	2989
2914	OR	3008
2915	OR	3009
2916	AND	3010
2917	AND	3013
2918	AND	3016
2919	AND	3019
2920	AND	3022
2921	AND	3025
2925	BUFF	4268
2931	AND	4269
2938	AND	3047
2939	AND	3048
2963	NAND	3076
2970	NOT	4270
2971	NOT	4271
2972	NOT	4272
2975	NOT	4273
2978	NOT	4274
2981	NOT	4275
2984	AND	3088
2985	AND	3091
2986	NOT	4276
2989	NOT	4277
2992	NOT	4278
2995	BUFF	4279
2998	BUFF	4280
3001	BUFF	4281
3004	BUFF	4282
3007	AND	3288
3008	AND	3110
3009	AND	3113
3010	NOT	4283
3013	NOT	4284
3016	NOT	4285
3019	NOT	4286
3022	NOT	4287
3025	NOT	4288
3028	NOT	3876
3029	AND	3302
3030	NOT	4289
3035	AND	3315
3036	AND	3318
3037	AND	3321
3038	BUFF	4290
3039	NOT	4291
3044	AND	3324
3045	AND	3327
3046	AND	3330
3047	NOR	3180
3048	NOR	3180
3049	NOT	3289
3050	NOT	4292
3053	AND	3334
3054	AND	3335
3055	AND	3137
3056	AND	3140
3057	AND	3143
3058	AND	3146
3059	AND	3149
3060	AND	3152
3061	NOT	4293
3064	AND	3336
3065	AND	3337
3066	AND	3157
3067	AND	3160
3068	AND	3163
3069	AND	3166
3070	AND	3169
3071	AND	3172
3072	NOT	3175
3073	NOT	3176
3074	NOT	3177
3075	NOT	3178
3076	NAND	4294
3079	NOT	4295
3088	NOT	4296
3091	NOT	4297
3110	NOT	4298
3113	NOT	4299
3137	AND	4300
3140	AND	4301
3143	AND	4302
3146	AND	4303
3149	AND	4304
3152	AND	4305
3157	AND	4306
3160	AND	4307
3163	AND	4308
3166	AND	4309
3169	AND	4310
3172	AND	4311
3175	NAND	3238
3176	NAND	3238
3177	NAND	3241
3178	NAND	3241
3180	NAND	4312
3187	NOT	3281
3188	NOT	3282
3189	NOT	3283
3190	NOT	3284
3191	AND	3401
3192	AND	3402
3193	AND	3403
3194	AND	3404
3195	NAND	3400
3196	NOT	3286
3197	AND	3288
3208	AND	3302
3215	AND	3315
3216	AND	3318
3217	AND	3321
3218	AND	3324
3219	AND	3327
3220	AND	3330
3222	AND	3334
3223	AND	3335
3230	AND	3336
3231	AND	3337
3238	NAND	4313
3241	NAND	4314
3244	BUFF	4315
3247	BUFF	4316
3250	BUFF	4317
3253	BUFF	4318
3256	BUFF	4319
3259	BUFF	4320
3262	BUFF	4321
3265	BUFF	4322
3268	BUFF	4323
3271	BUFF	4324
3274	BUFF	4325
3277	BUFF	4326
3281	AND	3401
3282	AND	3402
3283	AND	3403
3284	AND	3404
3286	NAND	3400
3288	OR	3409
3289	NAND	3481
3291	AND	3762
3293	AND	3732
3295	AND	3733
3296	AND	3734
3299	AND	3816
3301	AND	3735
3302	OR	3428
3304	AND	3775
3306	AND	3745
3308	AND	3746
3309	AND	3747
3312	AND	3820
3314	AND	3748
3315	OR	4327
3318	OR	4328
3321	OR	4329
3324	OR	4330
3327	OR	4331
3330	OR	4332
3333	NOT	3410
3334	OR	3450
3335	OR	3453
3336	OR	3456
3337	OR	3459
3340	BUFF	4333
3344	BUFF	4334
3348	BUFF	4335
3352	BUFF	4336
3356	BUFF	4337
3360	BUFF	4338
3364	BUFF	4339
3367	BUFF	4340
3370	BUFF	4341
3374	BUFF	4342
3378	BUFF	4343
3382	BUFF	4344
3386	BUFF	4345
3390	BUFF	4346
3394	BUFF	4347
3397	BUFF	4348
3400	NAND	3478
3401	NOR	3522
3402	NOR	3522
3403	NOR	3525
3404	NOR	3525
3405	NOT	3593
3406	NOT	3595
3409	AND	3779
3410	NAND	3481
3412	NOT	3483
3414	NOT	3485
3416	NOT	3487
3418	NOT	3489
3420	NOT	3491
3422	NOT	3493
3428	AND	3794
3430	NOT	3502
3432	NOT	3504
3434	NOT	3506
3436	NOT	3508
3438	NOT	3510
3440	NOT	3512
3450	AND	4349
3453	AND	4350
3456	AND	4351
3459	AND	4352
3478	AND	3546
3479	AND	3802
3480	AND	3778
3481	NAND	3551
3482	NOT	3552
3483	NAND	3603
3484	NOT	3553
3485	NAND	3608
3486	NOT	3554
3487	NAND	3612
3488	NOT	3555
3489	NAND	3615
3490	NOT	3556
3491	NAND	3616
3492	NOT	3557
3493	NAND	3622
3494	NOT	3692
3496	NOT	3694
3498	AND	3808
3499	AND	3811
3500	AND	3793
3501	NOT	3563
3502	NAND	3635
3503	NOT	3564
3504	NAND	3640
3505	NOT	3565
3506	NAND	3644
3507	NOT	3566
3508	NAND	3647
3509	NOT	3567
3510	NAND	3648
3511	NOT	3568
3512	NAND	3654
3513	NOT	3717
3515	NOT	3719
3517	AND	3815
3522	NAND	4353
3525	NAND	4354
3528	BUFF	4355
3531	BUFF	4356
3534	BUFF	4357
3537	BUFF	4358
3540	BUFF	4359
3543	BUFF	4360
3546	OR	4361
3551	NOT	3600
3552	NAND	3603
3553	NAND	3608
3554	NAND	3612
3555	NAND	3615
3556	NAND	3616
3557	NAND	3622
3558	AND	3736
3559	AND	3807
3563	NAND	3635
3564	NAND	3640
3565	NAND	3644
3566	NAND	3647
3567	NAND	3648
3568	NAND	3654
3569	AND	3749
3570	AND	3814
3576	BUFF	4362
3579	BUFF	4363
3585	BUFF	4364
3588	BUFF	4365
3592	NOT	3667
3593	NAND	3721
3594	NOT	3668
3595	NAND	3722
3596	NOT	3669
3597	NAND	3723
3598	NAND	3726
3599	NOT	3670
3600	AND	4366
3603	NAND	4367
3608	NAND	4368
3612	NAND	4369
3615	NAND	3731
3616	NAND	4370
3622	NAND	4371
3629	NOT	3695
3630	NAND	3730
3631	NOT	3696
3632	NAND	3737
3633	NAND	3740
3634	NOT	3697
3635	NAND	4372
3640	NAND	4373
3644	NAND	4374
3647	NAND	3744
3648	NAND	4375
3654	NAND	4376
3661	NOT	3720
3662	NAND	3743
3667	NAND	3721
3668	NAND	3722
3669	NAND	3723
3670	NAND	3726
3671	BUFF	4377
3691	NOT	3728
3692	NAND	3754
3693	NOT	3729
3694	NAND	3758
3695	NAND	3730
3696	NAND	3737
3697	NAND	3740
3716	NOT	3741
3717	NAND	3767
3718	NOT	3742
3719	NAND	3771
3720	NAND	3743
3721	NAND	3750
3722	NAND	3753
3723	NAND	4378
3726	NAND	3779
3727	NOT	3826
3728	NAND	3754
3729	NAND	3758
3730	NAND	3806
3731	AND	3761
3732	AND	3762
3733	AND	3762
3734	AND	3762
3735	AND	3816
3736	AND	3816
3737	NAND	4379
3740	NAND	3794
3741	NAND	3767
3742	NAND	3771
3743	NAND	3813
3744	AND	3774
3745	AND	3775
3746	AND	3775
3747	AND	3775
3748	AND	3820
3749	AND	3820
3750	NOT	3790
3753	AND	3780
3754	NAND	4380
3758	NAND	4381
3761	NOT	3818
3762	OR	4382
3767	NAND	4383
3771	NAND	4384
3774	NOT	3822
3775	OR	4385
3778	AND	3802
3779	AND	3802
3780	OR	4386
3790	AND	4387
3793	AND	3811
3794	AND	3811
3802	OR	3817
3803	BUFF	4388
3804	BUFF	4389
3805	NOT	3818
3806	AND	3817
3807	AND	3816
3808	AND	3816
3809	BUFF	4390
3811	OR	3821
3812	NOT	3822
3813	AND	3821
3814	AND	3820
3815	AND	3820
